   1.0000000e+00   8.1129726e-01   8.6193690e-01   1.0000000e+00
   1.0000000e+00   8.1129735e-01   8.6193690e-01   1.0000000e+00
   1.0000000e+00   8.1129737e-01   8.6193690e-01   1.0000000e+00
   1.0000000e+00   8.1129735e-01   8.6193690e-01   1.0000000e+00
   1.0000000e+00   8.1129735e-01   8.6193690e-01   1.0000000e+00
   1.0000000e+00   8.1129735e-01   8.6193690e-01   1.0000000e+00
   1.0000000e+00   8.1129735e-01   8.6193690e-01   1.0000000e+00
   1.0000000e+00   8.1129735e-01   8.6193690e-01   1.0000000e+00
   1.0000000e+00   8.1129735e-01   8.6193690e-01   1.0000000e+00
   1.0000000e+00   8.1129735e-01   8.6193690e-01   1.0000000e+00
   1.0000000e+00   8.1129735e-01   8.6193690e-01   1.0000000e+00
   1.0000000e+00   8.1129735e-01   8.6193690e-01   1.0000000e+00
   1.0000000e+00   8.1129735e-01   5.8673048e-02   7.6803440e-01
   7.6803440e-01   8.1129735e-01   5.8673048e-02   5.9271587e-01
   5.9271587e-01   7.6034557e-01   5.8673048e-02   4.5915067e-01
   4.5915067e-01   6.0464067e-01   5.8673048e-02   3.5324722e-01
   3.5324722e-01   5.3582490e-01   5.8673048e-02   2.7114150e-01
   2.7114150e-01   4.0948540e-01   5.8673048e-02   2.0986305e-01
   2.0986305e-01   2.9557281e-01   5.8673048e-02   1.6585441e-01
   1.6585441e-01   2.1001312e-01   5.8673048e-02   1.3450204e-01
   1.3450204e-01   1.6362035e-01   5.8673048e-02   1.1240403e-01
   1.1240403e-01   1.2992873e-01   5.8673048e-02   9.7073283e-02
   9.7073283e-02   1.0528737e-01   5.8673048e-02   8.6652774e-02
   8.6652774e-02   8.7833822e-02   5.8673048e-02   7.9752840e-02
   7.9752840e-02   7.5793067e-02   5.8673048e-02   7.5342035e-02
   7.5342035e-02   6.7677652e-02   5.8673048e-02   7.2662962e-02
   7.2662962e-02   6.2355111e-02   5.8673048e-02   7.1165641e-02
   7.1165641e-02   5.8992229e-02   5.8673048e-02   7.0455373e-02
   7.0455373e-02   5.6983475e-02   5.8673048e-02   7.0252549e-02
   7.0252549e-02   5.5892624e-02   5.8673048e-02   7.0362042e-02
   7.0362042e-02   5.5408503e-02   5.8673048e-02   7.0650119e-02
   7.0650119e-02   5.5311786e-02   5.8673048e-02   7.1027188e-02
   7.1027188e-02   5.5450144e-02   1.0000000e+00   5.8661012e-01
   5.8661012e-01   5.5719718e-02   1.0000000e+00   8.8897419e-01
   8.8897419e-01   1.8480635e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   7.2692134e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   9.1165185e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   9.4568381e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.9489450e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   9.2489546e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.7239101e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.9648333e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.4481664e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.6097480e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1892965e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.2655040e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.0952624e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1101550e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1171245e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1131006e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1121682e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1130322e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1131258e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129462e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129466e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129817e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129780e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129715e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129729e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129740e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129736e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129734e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129735e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129735e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129735e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129735e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129735e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129735e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129735e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129735e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129735e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129735e-01   1.2838070e-01   7.8951645e-01
   7.8951645e-01   8.1129735e-01   1.2838070e-01   6.3005191e-01
   6.3005191e-01   7.7071016e-01   1.2838070e-01   5.0789667e-01
   5.0789667e-01   6.3483913e-01   1.2838070e-01   4.1145508e-01
   4.1145508e-01   5.5864786e-01   1.2838070e-01   3.3580749e-01
   3.3580749e-01   4.6080020e-01   1.2838070e-01   2.7815426e-01
