timestamp_ticks,amp_1,amp_2,amp_3,vol_sys,amp_sys,lum,r_l,b_l,fr_l,control_effort,elapsed_time_seconds
2625850,-0.10349521040916443,-0.13276207447052002,2.2448716163635254,12.010273933410645,-0.7177035212516785,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2645.7877190113068
2626076,-0.049967631697654724,-0.10509633272886276,2.091043472290039,12.011251449584961,-0.5508095026016235,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2646.0198221206665
2626303,-0.023419680073857307,-0.08687184005975723,2.0208375453948975,12.013794898986816,-0.4752051830291748,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2646.2168588638306
2626529,-0.05295337736606598,-0.0647135004401207,1.892045259475708,12.01477336883545,-0.3121159076690674,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2646.50700712204
2626756,-0.06881739944219589,-0.0775211825966835,1.9491206407546997,12.017316818237305,-0.3148406147956848,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2646.6687746047974
2626982,-0.08998741209506989,-0.06228165701031685,1.9136297702789307,12.02181625366211,-0.2925029695034027,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2646.920906305313
2627209,-0.11617562919855118,-0.07843193411827087,1.9558390378952026,12.024360656738281,-0.3210754990577698,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2647.1300399303436
2627435,-0.08023877441883087,-0.0873248353600502,2.002826690673828,12.025339126586914,-0.43119266629219055,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2647.380816936493
2627662,-0.11907144635915756,-0.09738120436668396,2.054368257522583,12.02729606628418,-0.48603034019470215,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2647.5793976783752
2627888,-0.21067626774311066,-0.08276155591011047,1.9514894485473633,12.028470039367676,-0.4053694009780884,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2647.8400118350983
2628114,-0.27945631742477417,-0.0801580622792244,1.957309365272522,12.028470039367676,-0.370193749666214,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2648.039088010788
2628341,-0.3569597899913788,-0.0921885073184967,2.0042152404785156,12.028274536132812,-0.40320926904678345,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2648.2929768562317
2628568,-0.35156387090682983,-0.09878308326005936,2.0832836627960205,12.028274536132812,-0.525820791721344,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2648.491658449173
2628795,-0.2734668552875519,-0.08248499780893326,2.0341928005218506,12.028470039367676,-0.4929525554180145,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2648.758503675461
2629021,-0.2965434193611145,-0.06700228899717331,1.9392167329788208,12.028470039367676,-0.37043923139572144,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2648.966954946518
2629247,-0.23945453763008118,-0.05873880162835121,1.9111180305480957,12.028470039367676,-0.3619460165500641,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2649.1940665245056
2629474,-0.21560454368591309,-0.054113540798425674,1.8982326984405518,12.028470039367676,-0.32897958159446716,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2649.480183362961
2629701,-0.32668864727020264,-0.05294053629040718,1.906686782836914,12.028665542602539,-0.3225237727165222,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2649.679374694824
2629928,-0.32886502146720886,-0.053436439484357834,1.8871238231658936,12.028665542602539,-0.2998179495334625,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2649.8996555805206
