Tiempo_s,fr_l,u
5297.891,2.51222395896912,27.7000007629395
5298.118,2.51624989509583,27.7000007629395
5298.345,2.46995091438293,27.7000007629395
5298.572,2.51423692703247,27.7000007629395
5298.799,2.50417184829712,27.7000007629395
5299.026,2.51222395896912,27.7000007629395
5299.253,2.46391201019287,27.7000007629395
5299.48,2.51222395896912,27.7000007629395
5299.706,2.51222395896912,27.7000007629395
5299.933,2.45585989952087,27.7000007629395
5300.16,2.51222395896912,27.7000007629395
5300.386,2.50417184829712,27.7000007629395
5300.612,2.51222395896912,27.7000007629395
5300.84,2.35923600196838,27.7000007629395
5301.067,2.41157388687134,27.7000007629395
5301.294,2.51222395896912,27.7000007629395
5301.521,2.45585989952087,27.7000007629395
5301.748,2.51021099090576,68.9000015258789
5301.975,6.4093918800354,68.9000015258789
5302.202,6.58653593063354,68.9000015258789
5302.429,6.42549610137939,68.9000015258789
5302.656,6.57647085189819,68.9000015258789
5302.883,6.4295220375061,68.9000015258789
5303.11,6.5966010093689,68.9000015258789
5303.337,6.43153476715088,68.9000015258789
5303.563,6.43153476715088,68.9000015258789
5303.79,6.59861373901367,68.9000015258789
5304.017,6.43556070327759,68.9000015258789
5304.244,6.60062694549561,68.9000015258789
5304.472,6.43556070327759,68.9000015258789
5304.699,6.43153476715088,68.9000015258789
5304.926,6.60062694549561,68.9000015258789
5305.153,6.43354797363281,68.9000015258789
5305.379,6.43757390975952,68.9000015258789
5305.605,6.43757390975952,68.9000015258789
5305.832,6.59861373901367,68.9000015258789
5306.059,6.43354797363281,68.9000015258789
5306.285,6.43556070327759,68.9000015258789
5306.512,6.60263967514038,68.9000015258789
5306.739,6.43757390975952,68.9000015258789
5306.965,6.43556070327759,68.9000015258789
5307.192,6.56237983703613,68.9000015258789
5307.418,6.60465288162231,68.9000015258789
5307.644,6.60465288162231,68.9000015258789
5307.871,6.43354797363281,68.9000015258789
5308.097,6.43757390975952,68.9000015258789
5308.324,6.60465288162231,68.9000015258789
5308.55,6.60465288162231,68.9000015258789
5308.776,6.60666608810425,68.9000015258789
5309.003,6.40134000778198,46.5
5309.229,4.18905305862427,46.5
5309.457,4.35210609436035,46.5
5309.684,4.35411882400513,46.5
5309.911,4.18301391601562,46.5
5310.138,4.35210609436035,46.5
5310.365,4.19307899475098,46.5
5310.592,6.86231708526611,97.5
5310.819,9.36044979095459,97.5
5311.046,9.37454128265381,97.5
5311.273,9.37856674194336,97.5
5311.5,9.38259315490723,97.5
5311.727,9.38460540771484,97.5
5311.953,9.38661861419678,97.5
5312.179,9.38863182067871,97.5
5312.405,9.38863182067871,97.5
5312.631,9.39265823364258,97.5
5312.858,9.4208402633667,97.5
5313.085,9.39265823364258,97.5
5313.311,9.3946704864502,97.5
5313.538,9.39265823364258,97.5
5313.765,9.39668369293213,97.5
5313.993,9.3946704864502,97.5
5314.22,9.39668369293213,97.5
5314.446,9.39869689941406,97.5
5314.673,9.39869689941406,97.5
5314.9,9.42687892913818,97.5
5315.127,9.39869689941406,97.5
5315.354,9.400710105896,97.5
5315.581,9.39869689941406,97.5
5315.808,9.40473556518555,97.5
5316.035,9.400710105896,97.5
5316.261,9.40272235870361,97.5
5316.488,9.40272235870361,97.5
5316.716,9.400710105896,97.5
5316.943,9.40272235870361,97.5
5317.17,9.43291759490967,97.5
5317.397,9.40473556518555,97.5
5317.624,9.40473556518555,97.5
5317.85,9.40674877166748,97.5
5318.077,9.40876197814941,97.5
5318.304,9.40876197814941,97.5
5318.53,9.40876197814941,97.5
5318.757,9.41077518463135,97.5
5318.984,9.42687892913818,97.5
5319.21,9.41278743743896,97.5
5319.437,9.41077518463135,97.5
5319.664,9.41077518463135,97.5
5319.892,9.41077518463135,97.5
5320.118,9.41278743743896,97.5
5320.344,9.4148006439209,97.5
5320.57,9.4148006439209,97.5
5320.797,5.2800989151001,57.0999984741211
5321.024,5.43308687210083,57.0999984741211
5321.251,5.26198196411133,57.0999984741211
5321.478,5.42906093597412,57.0999984741211
5321.704,5.42704772949219,57.0999984741211
5321.932,5.26198196411133,79.1999969482422
5322.159,7.48433399200439,79.1999969482422
5322.386,7.60310077667236,79.1999969482422
5322.613,7.49238586425781,77.5
5322.84,7.48634672164917,77.5
5323.066,7.44206094741821,77.5
5323.294,7.32530689239502,77.5
5323.521,7.32530689239502,77.5
5323.748,7.48232078552246,77.5
5323.975,7.32731962203979,77.5
5324.201,7.32329368591309,77.5
5324.428,7.41186571121216,77.5
5324.655,7.32530689239502,77.5
5324.882,7.40985298156738,77.5
5325.109,7.32530689239502,77.5
5325.336,7.46420383453369,77.5
5325.562,7.41387891769409,77.5
5325.789,7.32530689239502,77.5
5326.016,7.46621704101562,77.5
5326.243,7.33134603500366,77.5
5326.471,7.38167095184326,77.5
5326.698,7.44810009002686,77.5
5326.925,7.32933282852173,77.5
5327.153,7.35550165176392,77.5
5327.38,7.42998266220093,77.5
5327.607,7.32933282852173,77.5
5327.834,7.47225570678711,77.5
5328.061,7.32933282852173,77.5
5328.288,7.45011281967163,77.5
5328.515,7.33134603500366,77.5
5328.741,7.32933282852173,77.5
5328.967,7.32933282852173,77.5
5329.195,7.38368368148804,77.5
5329.421,7.32731962203979,77.5
5329.648,7.4682297706604,77.5
5329.875,7.38167095184326,77.5
5330.102,7.45212602615356,77.5
5330.329,7.38167095184326,77.5
5330.555,7.33134603500366,77.5
5330.782,7.45011281967163,77.5
5331.008,7.39576196670532,61.0999984741211
5331.235,5.66256904602051,61.0999984741211
5331.461,5.66055583953857,61.0999984741211
5331.688,5.82763481140137,61.0999984741211
5331.915,5.6585431098938,61.0999984741211
5332.142,5.82562208175659,46.5
5332.368,4.3722357749939,46.5
5332.594,4.37022304534912,46.5
5332.82,4.37022304534912,46.5
5333.047,4.37022304534912,46.5
5333.273,4.22528696060181,46.5
5333.5,4.36820983886719,46.5
5333.728,4.19911813735962,46.5
5333.954,4.36820983886719,46.5
5334.181,4.19911813735962,46.5
5334.409,4.36820983886719,46.5
5334.636,4.36820983886719,46.5
5334.863,4.25749492645264,46.5
5335.09,4.36619710922241,46.5
5335.317,4.19710493087769,46.5
5335.543,4.19509172439575,46.5
5335.769,4.2051568031311,46.5
5335.996,4.36619710922241,46.5
5336.224,4.20113086700439,46.5
5336.451,4.19509172439575,46.5
5336.678,4.36619710922241,46.5
5336.904,4.36619710922241,46.5
5337.13,4.36619710922241,46.5
5337.357,4.2212610244751,46.5
5337.583,4.19710493087769,46.5
5337.81,4.36619710922241,46.5
5338.038,4.19911813735962,46.5
5338.265,5.56393194198608,75.4000015258789
5338.492,7.1964750289917,75.4000015258789
5338.719,7.11394166946411,75.4000015258789
5338.945,7.11998081207275,75.4000015258789
5339.172,3.12417602539062,19.7000007629395
5339.399,1.74527096748352,19.7000007629395
5339.626,1.68890690803528,19.7000007629395
5339.853,1.73923194408417,19.7000007629395
5340.079,1.74527096748352,19.7000007629395
5340.305,1.70501101016998,19.7000007629395
5340.532,1.74527096748352,19.7000007629395
5340.759,1.74325799942017,19.7000007629395
5340.985,1.72312796115875,19.7000007629395
5341.212,1.74325799942017,19.7000007629395
5341.439,1.74325799942017,19.7000007629395
5341.666,1.74325799942017,19.7000007629395
5341.894,1.67280292510986,19.7000007629395
5342.121,1.74325799942017,19.7000007629395
5342.348,1.74325799942017,19.7000007629395
5342.575,1.74325799942017,19.7000007629395
5342.802,1.74325799942017,19.7000007629395
5343.03,1.65468597412109,19.7000007629395
5343.257,1.74325799942017,19.7000007629395
5343.484,1.74325799942017,19.7000007629395
5343.711,1.7211149930954,19.7000007629395
5343.938,4.00586986541748,43
5344.165,4.0139217376709,43
5344.392,4.01593494415283,43
5344.618,4.01593494415283,43
5344.845,3.84483003616333,43
5345.072,4.01794815063477,43
5345.299,4.4426908493042,49
5345.526,4.6137957572937,49
5345.753,4.44671678543091,49
5345.979,4.47489881515503,49
5346.206,4.6137957572937,49
5346.433,4.44470405578613,49
5346.659,4.44470405578613,49
